Name,Description,Price,Discount,Href,Image URL
Matgrupp Skagana 220 cm inkl 6 Stolar,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",11999.0,5000.0,https://www.chilli.se/möbler/bord/matgrupp/matgrupp-skagana-220-cm-inkl-6-stolar-valnöt-p1541771-v1298340,https://www.chilli.se/assets/blobs/möbler-bord-matgrupp-matgrupp-skagana-220-cm-inkl-6-stolar-valnöt/1798340(1)-f217da1c44.jpeg
Soffbord Neandir 118 cm Ovalt med Förvaring Låda,"Serien Neandir erbjuder enastående matbord, stolar och avlastningsbord som är värda varje investerad krona. Serien kännetecknas av de trendigt ribbade bordsbenen massivt trä som skapar en modern känslas i ditt hem. Den är det perfekta valet för alla som söker en oslagbar kombination av trend och tidlöshet till ett överkomligt pris.",4199.0,0.0,https://www.chilli.se/möbler/bord/soffbord/soffbord-neandir-118-cm-ovalt-med-förvaring-låda-massiv-valnötsvart-p1769688-v1598429,https://www.chilli.se/assets/blobs/möbler-bord-soffbord-soffbord-neandir-118-cm-ovalt-med-förvaring-låda-massiv-valnötsvart/2098429(13)-5c79a8f87d.jpeg
Lanzo Matgrupp 120 cm Rund med 4 Berit Stolar,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",7499.0,0.0,https://www.chilli.se/möbler/bord/matgrupp/lanzo-matgrupp-120-cm-rund-med-4-berit-stolar-natur-p3061361,https://www.chilli.se/assets/blobs/möbler-bord-lanzo-matgrupp-120-cm-rund-med-4-berit-stolar-natur/SYN0010190(1)-83748eda9b.jpeg
Matbord Runt Kopparbo 130 cm,Matbordet Kopparbo - där stil möter funktion! Vårt runda matbord i vitlaserad träfanér har trendigt ribbade bordsben och är perfekt för dig som vill ha något lika unikt som tidlöst i sitt hem. Den runda formen är idealisk för att samla vänner och familj och skapar en inbjudande matplats. Kopparbo matbord är det ultimata valet om du söker en modern twist på klassisk skandinavisk design.,5999.0,0.0,https://www.chilli.se/möbler/bord/matbord-köksbord/matbord-runt-kopparbo-130-cm-ljust-vitlaserat-ekträ-p1723288,https://www.chilli.se/assets/blobs/möbler-bord-matbord-köksbord-matbord-runt-kopparbo-130-cm-ljust-vitlaserat-ekträ/1295347(9)-b0ff620ce1.jpeg
Soffbord Burano 120 cm Glas,Glasbordet Burano är en snygg och trendig inredningsdetalj att addera till ditt vardagsrum. Den transparenta designen gör det enklet att förnya dekoration efter säsong och trender eller uppdatera resterande möbler utan att behöva tänka på vad som matchar - allt matchar glas! Dessutom känns rummet extra luftigt med ett soffbord med glasskiva.,3399.0,600.0,https://www.chilli.se/möbler/bord/soffbord/soffbord-burano-120-cm-glas-glas-p967076,https://www.chilli.se/assets/blobs/möbler-bord-soffbord-soffbord-burano-120-cm-glas-glas/1467076(1)-075efd9635.jpeg
Lanzo Matgrupp 120 cm Rund med 4 Polar Stolar,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",5799.0,0.0,https://www.chilli.se/möbler/bord/matgrupp/lanzo-matgrupp-120-cm-rund-med-4-polar-stolar-natur-p3061561,https://www.chilli.se/assets/blobs/möbler-bord-lanzo-matgrupp-120-cm-rund-med-4/SYN0010390(1)-f912d5dcc6.jpeg
Matgrupp Suzon 200 cm med 6 Hermione Fåtölj,Ge din matplats en magisk uppdatering med matgruppen Suzon. Ett imponerande matbord i en lockande rustik stil kombineras här tillsammans med sex stolar som erbjuder god sittkomfort. Med en stadig träkonstruktion i svart/brun nyans är matgruppen det ultimata valet för ditt lantliga drömhem. Det generösa bordet bjuder in till härliga familjemiddagar och oförglömliga stunder med vänner.,13999.0,0.0,https://www.chilli.se/möbler/bord/matgrupp/matgrupp-suzon-200-cm-med-6-hermione-fåtölj-vintage-träsvart-pu-p674958-v246394,https://www.chilli.se/assets/blobs/möbler-bord-matgrupp-matgrupp-suzon-200-cm-med-6-hermione-fåtölj-vintage-träsvart/663250-7c0af79fba.jpeg
Skrivbord Kopparbo 100 cm Valnöt,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",2999.0,0.0,https://www.chilli.se/möbler/bord/kontorsbord/skrivbord/skrivbord-kopparbo-100-cm-valnöt-mörkbrunt-valnötsträ-p1729294,https://www.chilli.se/assets/blobs/möbler-bord-kontorsbord-skrivbord-skrivbord-kopparbo-100-cm-valnöt-mörkbrunt-valnötsträ/2229294(7)-132bd1e2d3.jpeg
Matgrupp Mendoza 140 Vit + 6 Robledo Stol Svart,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",6999.0,0.0,https://www.chilli.se/möbler/bord/matgrupp/matgrupp-mendoza-140-vit-6-robledo-stol-svart-vitsvart-p137069,https://www.chilli.se/assets/blobs/möbler-bord-matgrupp-matgrupp-mendoza-140-vit--6-robledo-stol-svart-vitsvart/560752(1)-fbd741f16d.jpeg
Matgrupp Jaunita Förlängningsbar 140 cm med 4 Gerardo Stol,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",4999.0,0.0,https://www.chilli.se/möbler/bord/matgrupp/matgrupp-jaunita-förlängningsbar-140-cm-med-4-gerardo-stol-brunsvart-p824289-v291956,https://www.chilli.se/assets/blobs/möbler-bord-matgrupp-matgrupp-jaunita-förlängningsbar-140-cm-med-4-gerardo-stol-brunsvart/707581-18dc574ea5.jpeg
Förlängningsbar Matgrupp Yorkshire 200 cm m 6 Hermione Fåtöl,"Hermione är en kvalitetsstol med härlig vintagekänsla! Matstolen bjuder på en ypperlig komfort och oförneklig elegans till matplatsen. Här vill du gärna sitta mycket och länge! Matstolen Hermione förekommer både i slitstarkt konstläder som fin textil, i olika kulörer. Med ett pikerat ryggstöd och mjuka former är stolen lika behaglig att sitta i som att titta på.",14499.0,0.0,https://www.chilli.se/möbler/bord/matgrupp/förlängningsbar-matgrupp-yorkshire-200-cm-m-6-hermione-fåtöl-natursvart-p122004,https://www.chilli.se/assets/blobs/möbler-bord-matgrupp-förlängningsbar-matgrupp-yorkshire-200-cm-m-6-hermione-fåtöl-natursvart/546759(1)-f3283584a5.jpeg
Matbord Kopparbo 200 cm,Matbordet Kopparbo - där stil möter funktion! Vårt rektangulära matbord i mörklaserad träfanér har trendigt ribbade bordsben och är perfekt för dig som vill ha något lika unikt som tidlöst i sitt hem. Den rektangulära formen är idealisk för att samla vänner och familj och skapar en inbjudande matplats. Kopparbo matbord är det ultimata valet om du söker en modern twist på klassisk skandinavisk design.,6999.0,0.0,https://www.chilli.se/möbler/bord/matbord-köksbord/matbord-kopparbo-200-cm-mörkbrunt-valnötsträ-p1723283,https://www.chilli.se/assets/blobs/möbler-bord-matbord-köksbord-matbord-kopparbo-200-cm-mörkbrunt-valnötsträ/2223283-e0d047427a.jpeg
Matbord  Gontas 120 cm Runt,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",6999.0,0.0,https://www.chilli.se/möbler/bord/matbord-köksbord/matbord-gontas-120-cm-runt-natur-p1393317,https://www.chilli.se/assets/blobs/möbler-bord-matbord-köksbord-matbord-gontas-120-cm-runt-natur/1893317(3)-1fa44905a5.jpeg
Matbord Skagana 120 cm  Runt,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",3799.0,2700.0,https://www.chilli.se/möbler/bord/matbord-köksbord/matbord-skagana-120-cm-runt-brun-p1336470-v1598422,https://www.chilli.se/assets/blobs/möbler-bord-matbord-köksbord-matbord-skagana-120-cm-runt-brun/2098422(1)-f7a12af889.jpeg
Matbord Kopparbo 200-260 cm Förlängningsbart,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",6499.0,0.0,https://www.chilli.se/möbler/bord/matbord-köksbord/matbord-kopparbo-200-260-cm-förlängningsbart-ljust-vitlaserat-ekträ-p1729295,https://www.chilli.se/assets/blobs/möbler-bord-matbord-uppveda-200-260-cm-förlängningsbart-ljust-vitlaserat-ekträ/2229295(3)-e10d698c96.jpeg
Matgrupp Griffith Förlängningsbar 180 cm med 6 Jack Stol,Matgruppen Griffith genomsyras av en fräsch modernitet med influenser från minimalism. Är du ute efter en modern och moderiktig matplats med gott om plats så är detta en matgrupp som är helt rätt för dig. Serien har strama linjer och en högglansig yta som skänker nytt liv till ditt hem. Designen är oslagbar ur ett praktiskt perspektiv med ett centrerat underrede (du slipper trängas med bordsbenen) och en förlängningsbar iläggsskiva som ingår (så att du enkelt kan bjuda alla dina vänner på middag!).,8999.0,0.0,https://www.chilli.se/möbler/bord/matgrupp/matgrupp-griffith-förlängningsbar-180-cm-med-6-jack-stol-vitsvart-pukrom-p654911-v246634,https://www.chilli.se/assets/blobs/möbler-bord-matgrupp-matgrupp-griffith-förlängningsbar-180-cm-med-6-jack-stol-vitsvart/663490(1)-f3e7a934f5.jpeg
Matbord Skagana 220 cm,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",4199.0,3300.0,https://www.chilli.se/möbler/bord/matbord-köksbord/matbord-skagana-220-cm-brun-p1336471-v1598416,https://www.chilli.se/assets/blobs/möbler-bord-matbord-köksbord-matbord-skagana-220-cm-brun/2098416(1)-73cd29c930.jpeg
Asymmetriskt Soffbord Uppveda Travertin Utseende 130x70 cm,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",5999.0,0.0,https://www.chilli.se/möbler/bord/soffbord/asymmetriskt-soffbord-uppveda-travertin-utseende-130x70-cm-beige-p3058486,https://www.chilli.se/assets/blobs/möbler-bord-asymmetriskt-soffbord-uppveda-travertin-utseende-130x70-cm-beige/SYN0007339(1)-e1a34a291d.jpeg
Soffbord Kopparbo 90 cm Runt Svart,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",2999.0,0.0,https://www.chilli.se/möbler/bord/soffbord/soffbord-kopparbo-90-cm-runt-svart-svart-trä-p1729301,https://www.chilli.se/assets/blobs/möbler-bord-soffbord-soffbord-kopparbo-90-cm-runt-svart-svart-trä/2229301(6)-bad7c5fb62.jpeg
Gudelia Sminkbord 154 cm,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",4499.0,0.0,https://www.chilli.se/möbler/bord/sminkbord-toalettbord/gudelia-sminkbord-154-cm-beige-p3072980,https://www.chilli.se/assets/blobs/möbler-bord-gudelia-sminkbord-154-cm-beige/SYN0020493(1)-2ab5bc94c6.jpeg
Barbord Kintore 50 cm,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",1299.0,0.0,https://www.chilli.se/möbler/bord/barbord-ståbord/barbord-kintore-50-cm-svart-phfnp008549-v3028833,https://www.chilli.se/assets/blobs/möbler-bord-barbord-ståbord-barbord-kintore-50-cm-svart/HFN0008549(1)-0573d30a94.jpeg
Matbord Lennox 180 cm med 2 Tilläggsskivor Ovalt,Lennox har en vit mattlackad bordskiva och kromade stålben som ger ett stiligt och modernt intryck. Ett snyggt matbord som kan förlängas med iläggsskivor när det kommer middagsgäster på besök. Lennox passar i de flesta hem och kan kombineras med de flesta matstolar ur vårt sortiment. Levereras med 2 st iläggsskivor.,4599.0,0.0,https://www.chilli.se/möbler/bord/matbord-köksbord/matbord-lennox-180-cm-med-2-tilläggsskivor-ovalt-vit-p86574,https://www.chilli.se/assets/blobs/möbler-bord-matbord-köksbord-matbord-lennox-180-cm-med-2-tilläggsskivor-ovalt-vit/515239(20)-9b722406bc.jpeg
Soffbord Lormont 2-pack 60|80 cm Krom/Ljus Marmor,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",7499.0,0.0,https://www.chilli.se/möbler/bord/soffbord/soffbord-lormont-2-pack-6080-cm-kromljus-marmor-stenexpo-p295600,https://www.chilli.se/assets/blobs/möbler-bord-soffbord-soffbord-lormont-2/711170-a717b8b23d.jpeg
York Travertin Soffbord 80x60x40 cm,"Steinar soffbord har en bekväm höjd på 40 cm till bordsskivan, vilket gör det idealiskt för att placera dina drycker, böcker eller fjärrkontroller. Bordet har också en bekväm bredd på 60 cm och en längd på 80 cm, vilket ger tillräckligt med utrymme för att rymma dina behov.",1799.0,0.0,https://www.chilli.se/möbler/bord/soffbord/york-travertin-soffbord-80x60x40-cm-beige-p1706890,https://www.chilli.se/assets/blobs/möbler-bord-soffbord-york-travertin-soffbord-80x60x40-cm-beige/2206890(18)-34e0f7b698.jpeg
Matgrupp Jaunita Förlängningsbar 140 cm med 4 Naira Stol,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",4999.0,0.0,https://www.chilli.se/möbler/bord/matgrupp/matgrupp-jaunita-förlängningsbar-140-cm-med-4-naira-stol-brunsvart-p398959,https://www.chilli.se/assets/blobs/möbler-bord-matgrupp-matgrupp-jaunita-förlängningsbar-140-cm-med-4-naira-stol-brunsvart/898959(1)-d3d65e35aa.jpeg
Soffbord Hammarstrand 100 cm,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",1599.0,200.0,https://www.chilli.se/möbler/bord/soffbord/soffbord-hammarstrand-100-cm-valnöt-p3063221,https://www.chilli.se/assets/blobs/möbler-bord-soffbord-hammarstrand-100-cm-valnöt/SYN0011838(1)-9aa8c91008.jpeg
Bootcut Runt Litet Matbord Valnöt 110 cm,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",3799.0,0.0,https://www.chilli.se/möbler/bord/matbord-köksbord/bootcut-runt-litet-matbord-valnöt-110-cm-venture-home-p3055035,https://www.chilli.se/assets/blobs/möbler-bord-matbord-köksbord-bootcut-runt-litet-matbord-valnöt-110-cm-venture-home/SYN0003935(1)-b1f2f8115e.jpeg
Matbord Yorkshire Vintage 150 cm Runt,Yorkshire är ett matbord som andas rustik vintage. Bordet är tillverkat i vintage almträ och har ett smakfullt och klassiskt underrede. Alla Yorkshire-bord har unik karaktär då sprickorna och ådringar varierar i träet - ett attribut som får bordet att kännas än mer genuint och härligt. Inget bord är det andra likt!Luftfuktighet och temperaturändringar medför att träet drar ihop sig och expanderar. Små märken och skåror på upp till 5-6 mm är en naturlig del av hantverket och möbelns design. Dessa kan öka eller minska beroende på väderförhållanden och klimatet inomhus.,8999.0,0.0,https://www.chilli.se/möbler/bord/matbord-köksbord/matbord-yorkshire-vintage-150-cm-runt-vintage-naturvit-p651989-v138631,https://www.chilli.se/assets/blobs/möbler-bord-matbord-köksbord-matbord-yorkshire-vintage-150-cm-runt-vintage-naturvit/562314(1)-ccb0aae2b2.jpeg
Förlängningsbart Matbord Emmie 240 cm,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",3999.0,1000.0,https://www.chilli.se/möbler/bord/matbord-köksbord/förlängningsbart-matbord-emmie-240-cm-svart-p837236-v452421,https://www.chilli.se/assets/blobs/möbler-bord-matbord-köksbord-förlängningsbart-matbord-emmie-240-cm-svart/952421(11)-1157a6fc2d.jpeg
Shabus höj och sänkbart skrivbord 100x60,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",1799.0,1800.0,https://www.chilli.se/möbler/bord/kontorsbord/skrivbord/shabus-höj-och-sänkbart-skrivbord-100x60-vit-p1508238,https://www.chilli.se/assets/blobs/möbler-bord-kontorsbord-skrivbord-shabus-höj-och-sänkbart-skrivbord-100x60-vit/2008238(4)-34bc118a53.jpeg
Sminkbord Novaj 120x55 cm,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",2199.0,0.0,https://www.chilli.se/möbler/bord/sminkbord-toalettbord/sminkbord-novaj-120x55-cm-svart-phfnp008179-v3028463,https://www.chilli.se/assets/blobs/möbler-bord-sminkbord-toalettbord-sminkbord-novaj-120x55-cm-svart/HFN0008179(1)-9c3d398c9f.jpeg
Satsbord Sakeithia 76 cm,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",1599.0,0.0,https://www.chilli.se/möbler/bord/soffbord/satsbord-sakeithia-76-cm-brun-p780455,https://www.chilli.se/assets/blobs/möbler-bord-soffbord-satsbord-sakeithia-76-cm-brun/1280455(1)-bfc75e6c9b.jpeg
Matgrupp Yorkshire Ø150 cm Rund Vintage Natur/Vit/Grå,Yorkshire är ett runt matbord som andas rustik vintage. Bordet är tillverkat i vintage almträ och har ett smakfullt och klassiskt underrede. Alla Yorkshire-bord har unik karaktär då sprickorna och ådringar varierar i träet - ett attribut som får bordet att kännas än mer genuint och härligt. Inget bord är det andra likt!,16999.0,0.0,https://www.chilli.se/möbler/bord/matgrupp/matgrupp-yorkshire-ø150-cm-rund-vintage-naturvitgrå-6-st-emmie-stolar-p121949,https://www.chilli.se/assets/blobs/möbler-bord-matgrupp-matgrupp-yorkshire-ø150-cm-rund-vintage-naturvitgrå-6-st-emmie-stolar/546704(1)-274c37a914.jpeg
Runt Soffbord Aryn 80  cm,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",699.0,3800.0,https://www.chilli.se/möbler/bord/soffbord/runt-soffbord-aryn-80-cm-natur-p1393468,https://www.chilli.se/assets/blobs/möbler-bord-soffbord-runt-soffbord-aryn-80-cm-natur/1893468(5)-d5be5400f4.jpeg
Olivia Matbord 110 cm,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",5999.0,0.0,https://www.chilli.se/möbler/bord/matbord-köksbord/olivia-matbord-110-cm-mocca-p3055036,https://www.chilli.se/assets/blobs/möbler-bord-matbord-köksbord-olivia-matbord-110-cm-mocca/SYN0003936(1)-2546444d91.jpeg
Skrivbord Harland 120 cm med 5 Förvaringslådor,"När du beställer från Chilli levereras dina produkter med hemleverans. Undantag är mindre varor som levereras till närmsta utlämningsställe. En fraktkostnad kan tillkomma baserat på produkternas vikt, storlek och om de levereras hem eller till utlämningsställe.",2799.0,0.0,https://www.chilli.se/möbler/bord/kontorsbord/skrivbord/skrivbord-harland-120-cm-med-5-förvaringslådor-vit-p959125-v504457,https://www.chilli.se/assets/blobs/möbler-bord-kontorsbord-skrivbord-skrivbord-harland-120-cm-med-5-förvaringslådor-vit/1004457(1)-56522e7cf3.jpeg
Matgrupp Neandir 120 cm Rund inkl 4 Neandir Karmstolar,"Serien Neandir erbjuder enastående matbord, stolar och avlastningsbord som är värda varje investerad krona. Serien kännetecknas av de trendigt ribbade bordsbenen massivt trä som skapar en modern känslas i ditt hem. Den är det perfekta valet för alla som söker en oslagbar kombination av trend och tidlöshet till ett överkomligt pris.",14499.0,0.0,https://www.chilli.se/möbler/bord/matgrupp/matgrupp-neandir-120-cm-rund-inkl-4-neandir-karmstolar-valnöt-p1298333,https://www.chilli.se/assets/blobs/möbler-bord-matgrupp-matgrupp-neandir-120-cm-rund-inkl-4-neandir-karmstolar-valnöt/1798333(1)-8fe44b2ac4.jpeg
