Name,Description,Price,Image URL,Product URL
"Matbord Kopparbo 106 cm
Ljust vitlaserat ekträ",No description exists for this product!,4 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-kopparbo-106-cm-ljust-vitlaserat-ektr%C3%A4/2229280(1)-892cd24e71.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-106-cm-ljust-vitlaserat-ektr%C3%A4-p1729280
"Matbord Sabado 160 cm
Trä|natur",No description exists for this product!,4 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-sabado-160-cm-tr%C3%A4natur/1213950(6)-80e2e57067.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-sabado-160-cm-tr%C3%A4natur-p714730
"Matbord Kopparbo 200-260 cm Förlängningsbart
Svart trä",No description exists for this product!,6 499 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-uppveda-200-260-cm-f%C3%B6rl%C3%A4ngningsbart-svart-tr%C3%A4/2229312(3)-3b93a740e8.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-200-260-cm-f%C3%B6rl%C3%A4ngningsbart-svart-tr%C3%A4-p1729312
"Matbord Kopparbo 200 cm
Svart trä",No description exists for this product!,7 499 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-kopparbo-200-cm-svart-tr%C3%A4/2229284(1)-d392af530d.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-200-cm-svart-tr%C3%A4-p1729284
"Factory Fellow
Matbord Jaunita Förlängningsbart
Brun",No description exists for this product!,3 499 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-jaunita-f%C3%B6rl%C3%A4ngningsbart-brun/684738(1)-0b050ba7fe.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-jaunita-f%C3%B6rl%C3%A4ngningsbart-brun-p268190
"Olga Matbord 75x200 cm
Vit",No description exists for this product!,5 199 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-/2297544(1)-9f0fde3ab3.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/olga-matbord-75x200-cm-vit-p1797544
"Matbord Jaunita
Brun",Marcelen är en matgrupp som påminner om den rustika stilen och har en stilren design. Det rustika träet gifter sig väl med de väl utvalda detaljerna i metall. Skapa ett upplyftande intryck i ditt hem.,2 399 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-jaunita-brun/684735(1)-a19c5e7c7c.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-jaunita-brun-p268187
"Matbord Skagana 180 cm
Brun",No description exists for this product!,5 199 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-skagana-180-cm-brun/2098412(1)-291acbf62e.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-skagana-180-cm-brun-p1336472-v1598412
"Lanzo Matbord
Natur",No description exists for this product!,3 399 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-lanzo-matbord-natur/SYN0009350(1)-3691e98290.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/lanzo-matbord-natur-p3060505
"Matbord Kopparbo 200 cm
Ljust vitlaserat ekträ",Matbordet Kopparbo - där stil möter funktion! Vårt rektangulära matbord i obehandlad träfanér har trendigt ribbade bordsben och är perfekt för dig som vill ha något lika unikt som tidlöst i sitt hem. Den rektangulära formen är idealisk för att samla vänner och familj och skapar en inbjudande matplats. Kopparbo matbord är det ultimata valet om du söker en modern twist på klassisk skandinavisk design.,7 499 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-kopparbo-200-cm-ljust-vitlaserat-ektr%C3%A4/1362543(9)-b1b6ee93da.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-200-cm-ljust-vitlaserat-ektr%C3%A4-p1723289
"Ovalt Matbord Uppveda 180x90 cm Travertin Utseende
Beige",No description exists for this product!,7 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-ovalt-matbord-uppveda-180x90-cm-travertin-utseende-beige/SYN0007361(1)-d9a9d7cffa.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/ovalt-matbord-uppveda-180x90-cm-travertin-utseende-beige-p3058508
"Vail Matbord 200 cm
Svart",No description exists for this product!,3 799 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-vail-matbord-200-cm-svart/2206100(36)-199ab3c8ef.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/vail-matbord-200-cm-svart-p1706100
"Matbord Treni 180 cm
Glas|Metall",No description exists for this product!,3 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-treni-180-cm-glasmetall/663635(1)-de2029f9a4.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-treni-180-cm-glasmetall-p246806
"Matbord Treni 140 cm
Glas|Metall",No description exists for this product!,2 799 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-treni-140-cm-glasmetall/663636(1)-07a8fe5c2c.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-treni-140-cm-glasmetall-p246807
"Matbord Kopparbo 200 cm
Ljust vitlaserat ekträ",No description exists for this product!,6 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-kopparbo-200-cm-ljust-vitlaserat-ektr%C3%A4/2229315(1)-2664328933.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-200-cm-ljust-vitlaserat-ektr%C3%A4-p1729315
"Matbord Stratus 150 cm
Ek",No description exists for this product!,7 995 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-stratus-150-cm-ek/544850(2)-fc0b58f3fa.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-stratus-150-cm-ek-p119539
"Matbord Kopparbo 240 cm
Ljust vitlaserat ekträ",No description exists for this product!,4 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-kopparbo-240-cm-ljust-vitlaserat-ektr%C3%A4/2229293(1)-918a88acd3.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-240-cm-ljust-vitlaserat-ektr%C3%A4-p1729293
"Matbord Gontas 120 cm Runt
Natur",No description exists for this product!,6 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-gontas-120-cm-runt-natur/1893466(3)-e68ab62885.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-gontas-120-cm-runt-natur-p1393466
"Plaza Matbord 100 cm
Whitewash",No description exists for this product!,1 799 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-plaza-matbord-100-cm-whitewash/SYN0003981(1)-89a4de4205.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/plaza-matbord-100-cm-whitewash-p3055081
"Förlängningsbart Matbord Emmie 240 cm
Svart",No description exists for this product!,3 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-f%C3%B6rl%C3%A4ngningsbart-matbord-emmie-240-cm-svart/952421(11)-1157a6fc2d.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/f%C3%B6rl%C3%A4ngningsbart-matbord-emmie-240-cm-svart-p837236-v452421
"Olivia Matbord 110 cm
Mocca",No description exists for this product!,5 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-olivia-matbord-110-cm-mocca/SYN0003936(1)-2546444d91.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/olivia-matbord-110-cm-mocca-p3055036
"Matbord Kopparbo 200 cm
Svart trä",Matbordet Kopparbo - där stil möter funktion! Vårt rektangulära matbord i svartlaserad träfanér har trendigt ribbade bordsben och är perfekt för dig som vill ha något lika unikt som tidlöst i sitt hem. Den rektangulära formen är idealisk för att samla vänner och familj och skapar en inbjudande matplats. Kopparbo matbord är det ultimata valet om du söker en modern twist på klassisk skandinavisk design.,5 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-kopparbo-200-cm-svart-tr%C3%A4/2223287(14)-198a58b305.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-200-cm-svart-tr%C3%A4-p1723287
"Matbord Yorkshire Vintage 120 cm Rund
Natur","Yorkshire är ett matbord som andas rustik vintage. Bordet är tillverkat i vintage almträ och har ett smakfullt och klassiskt underrede. Alla Yorkshire-bord har unik karaktär då sprickorna och ådringar varierar i träet - ett attribut som får bordet att kännas än mer genuint och härligt. Inget bord är det andra likt!

Luftfuktighet och temperaturändringar medför att träet drar ihop sig och expanderar. Små märken och skåror på upp till 5-6 mm är en naturlig del av hantverket och möbelns design. Dessa kan öka eller minska beroende på väderförhållanden och klimatet inomhus.",8 499 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-yorkshire-vintage-120-cm-rund-natur/702046(1)-de69e1a72f.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-yorkshire-vintage-120-cm-rund-natur-p651986-v286325
"Matbord Kopparbo 160 cm
Ljust vitlaserat ekträ",No description exists for this product!,5 599 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-kopparbo-160-cm-ljust-vitlaserat-ektr%C3%A4/2229291(6)-b73deb03ec.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-160-cm-ljust-vitlaserat-ektr%C3%A4-p1729291
"Matbord Kopparbo 106 cm
Ljust vitlaserat ekträ",No description exists for this product!,4 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-kopparbo-106-cm-ljust-vitlaserat-ektr%C3%A4/2229280(1)-892cd24e71.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-106-cm-ljust-vitlaserat-ektr%C3%A4-p1729280
"Matbord Sabado 160 cm
Trä|natur",No description exists for this product!,4 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-sabado-160-cm-tr%C3%A4natur/1213950(6)-80e2e57067.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-sabado-160-cm-tr%C3%A4natur-p714730
"Matbord Kopparbo 200-260 cm Förlängningsbart
Svart trä",No description exists for this product!,6 499 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-uppveda-200-260-cm-f%C3%B6rl%C3%A4ngningsbart-svart-tr%C3%A4/2229312(3)-3b93a740e8.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-200-260-cm-f%C3%B6rl%C3%A4ngningsbart-svart-tr%C3%A4-p1729312
"Matbord Kopparbo 200 cm
Svart trä",No description exists for this product!,7 499 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-kopparbo-200-cm-svart-tr%C3%A4/2229284(1)-d392af530d.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-200-cm-svart-tr%C3%A4-p1729284
"Factory Fellow
Matbord Jaunita Förlängningsbart
Brun",No description exists for this product!,3 499 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-jaunita-f%C3%B6rl%C3%A4ngningsbart-brun/684738(1)-0b050ba7fe.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-jaunita-f%C3%B6rl%C3%A4ngningsbart-brun-p268190
"Olga Matbord 75x200 cm
Vit",No description exists for this product!,5 199 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-/2297544(1)-9f0fde3ab3.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/olga-matbord-75x200-cm-vit-p1797544
"Matbord Jaunita
Brun",Marcelen är en matgrupp som påminner om den rustika stilen och har en stilren design. Det rustika träet gifter sig väl med de väl utvalda detaljerna i metall. Skapa ett upplyftande intryck i ditt hem.,2 399 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-jaunita-brun/684735(1)-a19c5e7c7c.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-jaunita-brun-p268187
"Matbord Skagana 180 cm
Brun",No description exists for this product!,5 199 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-skagana-180-cm-brun/2098412(1)-291acbf62e.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-skagana-180-cm-brun-p1336472-v1598412
"Lanzo Matbord
Natur",No description exists for this product!,3 399 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-lanzo-matbord-natur/SYN0009350(1)-3691e98290.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/lanzo-matbord-natur-p3060505
"Matbord Kopparbo 200 cm
Ljust vitlaserat ekträ",Matbordet Kopparbo - där stil möter funktion! Vårt rektangulära matbord i obehandlad träfanér har trendigt ribbade bordsben och är perfekt för dig som vill ha något lika unikt som tidlöst i sitt hem. Den rektangulära formen är idealisk för att samla vänner och familj och skapar en inbjudande matplats. Kopparbo matbord är det ultimata valet om du söker en modern twist på klassisk skandinavisk design.,7 499 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-kopparbo-200-cm-ljust-vitlaserat-ektr%C3%A4/1362543(9)-b1b6ee93da.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-200-cm-ljust-vitlaserat-ektr%C3%A4-p1723289
"Ovalt Matbord Uppveda 180x90 cm Travertin Utseende
Beige",No description exists for this product!,7 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-ovalt-matbord-uppveda-180x90-cm-travertin-utseende-beige/SYN0007361(1)-d9a9d7cffa.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/ovalt-matbord-uppveda-180x90-cm-travertin-utseende-beige-p3058508
"Vail Matbord 200 cm
Svart",No description exists for this product!,3 799 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-vail-matbord-200-cm-svart/2206100(36)-199ab3c8ef.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/vail-matbord-200-cm-svart-p1706100
"Matbord Treni 180 cm
Glas|Metall",No description exists for this product!,3 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-treni-180-cm-glasmetall/663635(1)-de2029f9a4.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-treni-180-cm-glasmetall-p246806
"Matbord Treni 140 cm
Glas|Metall",No description exists for this product!,2 799 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-treni-140-cm-glasmetall/663636(1)-07a8fe5c2c.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-treni-140-cm-glasmetall-p246807
"Matbord Kopparbo 200 cm
Ljust vitlaserat ekträ",No description exists for this product!,6 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-kopparbo-200-cm-ljust-vitlaserat-ektr%C3%A4/2229315(1)-2664328933.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-200-cm-ljust-vitlaserat-ektr%C3%A4-p1729315
"Matbord Stratus 150 cm
Ek",No description exists for this product!,7 995 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-stratus-150-cm-ek/544850(2)-fc0b58f3fa.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-stratus-150-cm-ek-p119539
"Matbord Kopparbo 240 cm
Ljust vitlaserat ekträ",No description exists for this product!,4 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-kopparbo-240-cm-ljust-vitlaserat-ektr%C3%A4/2229293(1)-918a88acd3.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-240-cm-ljust-vitlaserat-ektr%C3%A4-p1729293
"Matbord Gontas 120 cm Runt
Natur",No description exists for this product!,6 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-gontas-120-cm-runt-natur/1893466(3)-e68ab62885.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-gontas-120-cm-runt-natur-p1393466
"Plaza Matbord 100 cm
Whitewash",No description exists for this product!,1 799 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-plaza-matbord-100-cm-whitewash/SYN0003981(1)-89a4de4205.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/plaza-matbord-100-cm-whitewash-p3055081
